name,hr,ra,dec,mag
HR4361,4361,11.225219,-59.619318,5.74
HR60,60,0.282513,61.533185,5.74
HR5091,5091,13.449205,78.643869,5.74
HR944,944,3.160206,29.07708,5.74
HR4426,4426,11.494957,15.413269,5.74
HR2364,2364,6.477568,-32.371279,5.74
HR4776,4776,12.543334,-13.859105,5.74
HR1112,1112,3.711871,59.969391,5.74
HR8371,8371,21.914766,56.611227,5.74
HR3479,3479,8.747758,-37.147249,5.74
HR5920,5920,15.982821,-65.037585,5.74
HR3120,3120,7.938514,-60.526436,5.74
HR5494,5494,14.774724,-47.441116,5.74
HR1050,1050,3.46693,-11.2866,5.74
96 G. Psc,222,0.806382,5.280615,5.74
HR3592,3592,9.066778,54.283887,5.74
HR9009,9009,23.787754,-11.911126,5.74
HR2166,2166,6.115976,-21.812299,5.74
HR8435,8435,22.124608,19.475526,5.74
HR5785,5785,15.515514,64.208693,5.74
HR793,793,2.706094,20.011465,5.74
HR5218,5218,13.913646,-67.6521,5.74
HR5449,5449,14.61226,-40.21158,5.74
HR6908,6908,18.499086,-57.523143,5.74
HR3796,3796,9.539003,-19.400303,5.74
HR6205,6205,16.695134,1.181231,5.74
HR6310,6310,17.002641,-24.98907,5.74
HR5661,5661,15.276859,-60.903996,5.74
HR752,752,2.578507,-7.859445,5.74
HR6810,6810,18.002526,80.004095,5.74
HR3730,3730,9.373331,-46.047445,5.74
HR6756,6756,18.104221,-4.751252,5.74
HR5442,5442,14.541926,55.39801,5.74
HR4176,4176,10.696747,68.443499,5.74
HR5873,5873,15.851891,-55.055533,5.74
HR1634,1634,5.045828,-22.795052,5.74
HR4204,4204,10.73089,-64.249042,5.74
HR3305,3305,8.426538,2.102209,5.74
HR6215,6215,16.772563,-58.503595,5.74
HR4026,4026,10.300583,65.108351,5.74
HR2776,2776,7.354864,45.2282,5.74
HR2545,2545,6.839819,-31.706057,5.74
HR6529,6529,17.326961,80.136399,5.74
HR8281,8281,21.649339,57.489037,5.74
HR5464,5464,14.636837,43.64213,5.74
HR2569,2569,6.921853,25.375697,5.74
HR1435,1435,4.462788,-62.521206,5.74
HR5134,5134,13.666622,-49.949956,5.74
HR8995,8995,23.744643,-78.791442,5.74
HR7018,7018,18.625974,62.526591,5.74
HR5452,5452,14.577676,49.368354,5.74
HR2682,2682,7.130414,7.471214,5.74
HR6691,6691,17.982135,-36.858376,5.74
HR7579,7579,19.978116,-69.163957,5.74
HR6039,6039,16.193899,23.494801,5.74
HR2332,2332,6.476136,30.493034,5.75
HR1721,1721,5.241346,-35.976996,5.75
HR7544,7544,19.811683,11.815896,5.75
HR8415,8415,22.086481,26.673689,5.75
HR8002,8002,20.709755,82.531158,5.75
HR8898,8898,23.403681,-51.891174,5.75
HR4360,4360,11.227611,-53.231813,5.75
HR4887,4887,12.889416,-60.328489,5.75
HR1561,1561,4.935299,52.869761,5.75
HR8504,8504,22.285139,-5.387164,5.75
HR4624,4624,12.148281,-44.325989,5.75
HR2700,2700,7.189741,26.856587,5.75
HR8106,8106,21.17099,53.5631,5.75
HR6002,6002,16.126782,-12.74541,5.75
HR5624,5624,15.136703,-40.58393,5.75
HR3780,3780,9.512804,-31.889222,5.75
HR2173,2173,6.162218,23.113466,5.75
HR7909,7909,20.689902,-31.598289,5.75
HR6127,6127,16.407037,55.205096,5.75
HR5641,5641,15.171843,-26.332621,5.75
HR3343,3343,8.466506,-35.113761,5.75
HR8511,8511,22.303505,62.804388,5.75
HR5644,5644,15.238658,-70.079476,5.75
HR3942,3942,9.993395,29.645233,5.75
HR1286,1286,4.183061,33.586792,5.75
HR2738,2738,7.26588,27.897419,5.75
HR8913,8913,23.45205,42.91201,5.75
HR1881,1881,5.552049,-35.139376,5.75
HR7603,7603,20.006418,-66.94936,5.75
HR8220,8220,21.468955,32.22533,5.75
Alruba,6618,17.733103,53.801715,5.75
HR2867,2867,7.489474,-10.326664,5.75
HR8073,8073,21.142417,-63.92826,5.75
HR2690,2690,7.122941,-23.840722,5.75
HR492,492,1.695787,-11.324669,5.75
HR2551,2551,6.880408,8.380373,5.75
HR4909,4909,12.915702,47.196722,5.75
HR8161,8161,21.324652,49.510294,5.75
HR3554,3554,8.920119,-18.241189,5.75
HR907,907,3.019451,-7.663012,5.75
HR2514,2514,6.805296,-1.318922,5.75
HR448,448,1.561899,-7.025341,5.75
HR2521,2521,6.821225,-2.272038,5.75
HR5057,5057,13.418522,23.854419,5.75
HR6481,6481,17.40876,16.301006,5.75
HR2363,2363,6.674679,77.995782,5.75
HR661,661,2.29996,57.89982,5.75
HR6863,6863,18.356385,-18.859999,5.76
HR8027,8027,21.005976,-51.265312,5.76
HR5517,5517,14.799322,-26.646155,5.76
HR2359,2359,6.477061,-17.466009,5.76
p Eridani,486,1.663169,-56.1964,5.76
HR785,785,2.717451,55.106019,5.76
HR8739,8739,22.986615,11.728844,5.76
HR7584,7584,19.902299,-8.574211,5.76
HR1360,1360,4.34479,6.130798,5.76
HR1198,1198,3.894081,48.650495,5.76
HR4986,4986,13.209145,11.556096,5.76
HR5050,5050,13.40923,-5.16401,5.76
HR1079,1079,3.543319,9.373438,5.76
HR8483,8483,22.206235,63.291035,5.76
HR2193,2193,6.200372,19.790543,5.76
HR8505,8505,22.527168,-85.967253,5.76
HR7411,7411,19.54828,-53.185618,5.76
HR8180,8180,21.406893,-41.006695,5.76
Asterope,1151,3.765132,24.554511,5.76
HR4869,4869,12.821516,27.552379,5.76
HR5905,5905,15.934982,-60.482477,5.76
HR6680,6680,17.944955,-28.065394,5.76
HR6955,6955,18.517903,16.928556,5.76
HR6447,6447,17.405221,-60.673799,5.76
HR6154,6154,16.520398,22.195458,5.76
HR5621,5621,15.15831,-67.084133,5.76
HR6993,6993,18.626656,-0.309472,5.76
HR3377,3377,8.578858,36.419619,5.76
HR5029,5029,13.349367,-46.880008,5.76
HR5255,5255,13.977479,21.696219,5.76
HR7004,7004,18.727035,-64.551425,5.76
HR4455,4455,11.572764,3.060165,5.76
HR6420,6420,17.313287,-44.129746,5.76
HR8534,8534,22.407517,-13.529369,5.76
HR1075,1075,3.498656,-42.634256,5.76
Merga,5533,14.821853,46.116205,5.76
HR6073,6073,16.340345,-55.139706,5.76
HR6442,6442,17.38531,-56.525547,5.76
HR7548,7548,19.877143,-54.971026,5.76
HR2279,2279,6.328043,-34.396591,5.76
HR1538,1538,4.809037,-16.329484,5.76
HR1441,1441,4.543765,-3.209541,5.76
HR1909,1909,5.587631,-33.079724,5.76
HR7781,7781,20.306876,55.397095,5.76
HR4135,4135,10.532622,-45.06671,5.76
HR2425,2425,6.639725,28.984354,5.76
HR5830,5830,15.637833,46.797751,5.76
HR3072,3072,7.879961,-5.428257,5.76
HR8548,8548,22.443718,4.393766,5.76
HR6571,6571,17.625304,24.309991,5.76
HR2964,2964,7.663299,-38.260652,5.76
HR9040,9040,23.880702,-8.996756,5.76
HR7785,7785,20.554894,-80.964862,5.76
HR4788,4788,12.578448,-44.673018,5.76
HR6333,6333,17.038526,25.50562,5.76
HR559,559,1.930844,23.577322,5.76
HR3636,3636,9.153198,-12.357706,5.76
HR7389,7389,19.440037,13.023801,5.76
HR867,867,2.930138,18.33164,5.76
HR2348,2348,6.428793,-48.176898,5.76
HR4354,4354,11.220746,-44.372216,5.77
HR6171,6171,16.605958,-2.324584,5.77
HR9022,9022,23.824299,1.076131,5.77
HR3768,3768,9.581508,72.205679,5.77
HR5206,5206,13.863117,-46.898666,5.77
HR2723,2723,7.218665,-11.251341,5.77
HR8835,8835,23.249611,-41.105397,5.77
HR1536,1536,4.810107,-5.674045,5.77
HR6670,6670,17.887274,6.101424,5.77
HR5004,5004,13.258882,40.855199,5.77
HR4004,4004,10.213435,4.61468,5.77
HR8084,8084,21.108401,31.184657,5.77
HR4193,4193,10.722478,4.747669,5.77
HR2816,2816,7.409292,27.637857,5.77
HR3752,3752,9.424253,-61.950476,5.77
HR51,51,0.248476,-9.569571,5.77
HR6195,6195,16.677413,4.219789,5.77
HR4428,4428,11.494061,-24.464011,5.77
HR3147,3147,7.98071,-60.824462,5.77
HR1833,1833,5.498548,1.78926,5.77
HR6946,6946,18.523804,-10.795836,5.77
HR6476,6476,17.399338,8.852571,5.77
HR97,97,0.423391,1.939692,5.77
HR1816,1816,5.467114,17.23913,5.77
HR8885,8885,23.348123,38.182326,5.77
HR8276,8276,21.650329,20.265451,5.77
HR4648,4648,12.223623,-38.929188,5.77
HR5257,5257,14.000037,-25.010403,5.77
HR2535,2535,6.83938,-17.084555,5.77
HR9030,9030,23.855902,9.313351,5.77
HR1379,1379,4.410404,33.959686,5.77
HR3232,3232,8.199991,-46.644351,5.77
HR8246,8246,21.549052,49.977629,5.77
HR3242,3242,8.237017,-35.490019,5.77
HR2935,2935,7.67075,38.344539,5.77
HR5818,5818,15.599182,54.630567,5.77
HR5617,5617,15.123874,-49.088612,5.77
HR326,326,1.142627,58.263449,5.77
HR954,954,3.203957,27.256968,5.78
HR2409,2409,6.58773,0.890216,5.78
HR2345,2345,6.40385,-60.281325,5.78
Tonatiuh,4609,12.087451,76.905734,5.78
HR2663,2663,7.094174,9.1858,5.78
HR523,523,1.81155,32.69021,5.78
HR7250,7250,19.110665,24.250793,5.78
HR2954,2954,7.645528,-36.49683,5.78
HR6990,6990,18.641865,-23.504893,5.78
HR2175,2175,6.193496,48.710989,5.78
HR1019,1019,3.408249,33.535962,5.78
HR4970,4970,13.185805,-42.232891,5.78
HR2189,2189,6.20559,32.69338,5.78
HR6811,6811,17.513056,86.968047,5.78
HR1417,1417,4.533845,53.91083,5.78
HR2916,2916,7.576333,-27.012275,5.78
HR772,772,2.616281,-34.577977,5.78
HR1472,1472,4.635956,16.033291,5.78
HR4020,4020,10.224448,-51.755788,5.78
HR1987,1987,5.781149,9.522343,5.78
HR3081,3081,7.828054,-66.195974,5.78
HR1812,1812,5.433285,-19.695399,5.78
HR1191,1191,3.864922,34.359119,5.78
HR2747,2747,7.260953,7.977742,5.78
HR3106,3106,8.022434,59.047398,5.78
HR547,547,1.881142,-16.92925,5.78
HR4796,4796,12.600289,-39.869505,5.78
HR8458,8458,22.177065,11.624539,5.78
HR1763,1763,5.3621,8.428556,5.78
HR6572,6572,17.687844,-46.92183,5.78
HR2873,2873,7.484699,-31.456216,5.78
HR8000,8000,20.913283,-17.922894,5.78
HR3658,3658,9.192607,-46.583911,5.78
HR146,146,0.607595,60.326215,5.78
HR6624,6624,17.859853,-60.164056,5.78
HR5554,5554,14.906354,-11.898348,5.78
HR3070,3070,7.820257,-60.283688,5.78
HR9047,9047,23.912951,0.109309,5.78
HR9101,9101,0.072165,-16.529036,5.78
HR7870,7870,20.565234,46.693866,5.78
HR2632,2632,7.038193,15.336008,5.78
HR8527,8527,22.419573,-70.431622,5.78
HR5512,5512,14.768319,15.131788,5.78
HR1456,1456,4.349455,-81.57992,5.78
HR1508,1508,4.734811,-8.503571,5.78
HR5929,5929,15.955924,-36.185344,5.78
HR8348,8348,21.859513,19.826682,5.78
HR2530,2530,6.847176,-0.540882,5.78
HR3560,3560,8.896851,-60.353909,5.78
HR491,491,1.722151,60.551332,5.78
HR6019,6019,16.222984,-55.540947,5.78
HR5900,5900,15.925665,-60.177647,5.78
HR6272,6272,16.916251,-41.150858,5.78
HR47,47,0.222099,-84.993978,5.78
HR809,809,2.742493,15.311862,5.78
HR5869,5869,15.835304,-53.20977,5.78
HR4754,4754,12.498388,-56.52494,5.78
HR8207,8207,21.454117,-21.19621,5.78
HR3543,3543,8.765339,-79.504373,5.79
HR1124,1124,3.766907,67.201605,5.79
HR2832,2832,7.418977,-13.751978,5.79
HR2014,2014,5.834079,9.871218,5.79
HR656,656,2.262789,25.782937,5.79
HR8708,8708,22.894488,44.749163,5.79
HR2164,2164,6.101538,-29.758624,5.79
HR2965,2965,7.697735,13.480453,5.79
HR1586,1586,4.963513,23.948562,5.79
HR8564,8564,22.486174,26.763198,5.79
HR8403,8403,22.030718,52.882253,5.79
HR5806,5806,15.630011,-23.141698,5.79
HR1964,1964,5.579106,-73.741277,5.79
HR3913,3913,9.853347,-59.425774,5.79
HR3535,3535,8.880005,-38.724086,5.79
HR4921,4921,12.99431,-3.811926,5.79
HR4960,4960,13.153454,10.022468,5.79
HR6276,6276,16.992771,-69.268164,5.79
HR7606,7606,19.913403,36.995676,5.79
HR1590,1590,4.969275,25.050405,5.79
HR6122,6122,16.470685,-37.179881,5.79
HR8251,8251,21.588228,-3.983305,5.79
HR1475,1475,4.559453,-62.823677,5.79
HR79,79,0.345978,32.911186,5.79
HR2841,2841,7.423686,-25.217767,5.79
HR6782,6782,18.130417,26.09734,5.79
HR3698,3698,9.362026,56.699219,5.79
HR7277,7277,19.220463,-25.906786,5.79
HR784,784,2.670117,-9.452875,5.79
HR2859,2859,7.46435,-11.556867,5.79
HR6977,6977,18.586834,18.20341,5.79
HR1078,1078,3.559731,39.899478,5.79
HR441,441,1.52868,-30.283081,5.79
HR8771,8771,23.066566,-41.478896,5.79
HR4714,4714,12.395765,-38.911381,5.79
268 G. Cet,753,2.601357,6.88687,5.79
HR1576,1576,4.930598,15.040278,5.79
HR5130,5130,13.669656,-64.576553,5.79
HR8533,8533,22.401912,-4.83702,5.79
HR4113,4113,10.501792,38.925132,5.79
HR4187,4187,10.728702,57.199203,5.79
HR3704,3704,9.32587,-15.834663,5.79
HR4358,4358,11.233843,8.060695,5.79
HR3413,3413,8.597787,-50.969651,5.79
HR2461,2461,6.684845,0.495323,5.79
HR5983,5983,16.055379,36.631787,5.79
HR7905,7905,20.6757,-16.12418,5.79
HR964,964,3.263325,57.14062,5.79
HR4339,4339,11.164831,-32.367529,5.79
HR8438,8438,22.130641,21.702926,5.79
HR2271,2271,6.316382,-20.925611,5.79
HR7400,7400,19.483608,1.950448,5.79
HR4061,4061,10.310561,-56.110393,5.8
HR4672,4672,12.291551,53.191331,5.8
HR2588,2588,6.917427,-20.404876,5.8
HR6548,6548,17.57686,9.5867,5.8
HR4002,4002,10.158386,-68.682779,5.8
HR747,747,2.626676,65.745336,5.8
HR2784,2784,7.381127,55.281392,5.8
HR8439,8439,22.14972,-18.519592,5.8
HR5845,5845,15.698532,18.464037,5.8
HR8500,8500,22.281268,-9.040067,5.8
HR4404,4404,11.416369,11.430292,5.8
HR878,878,2.968114,20.668733,5.8
HR2804,2804,7.415857,51.887258,5.8
HR8625,8625,22.620247,75.371811,5.8
HR4417,4417,11.446467,-53.159915,5.8
HR9110,9110,0.085039,61.31397,5.8
HR4465,4465,11.604987,27.781351,5.8
HR774,774,2.796568,81.448475,5.8
HR1671,1671,5.138942,-8.665324,5.8
HR7672,7672,20.068399,17.070173,5.8
HR1192,1192,3.895345,57.975141,5.8
HR254,254,0.909785,19.188417,5.8
HR3095,3095,7.949848,15.790281,5.8
HR3383,3383,8.567116,-2.151555,5.8
HR1830,1830,5.489913,-3.446394,5.8
HR4237,4237,10.838349,-8.897763,5.8
HR3604,3604,9.012707,-60.963828,5.8
HR3876,3876,9.769457,6.708556,5.8
HR348,348,1.186189,37.724121,5.8
HR3578,3578,8.978869,-16.132727,5.8
HR209,209,0.76265,-47.551985,5.8
HR8704,8704,22.891307,-11.616514,5.8
HR9088,9088,0.036139,27.082256,5.8
HR2731,2731,7.236347,-3.901779,5.8
HR5499,5499,14.768547,-23.153018,5.8
HR1300,1300,4.193389,-20.356157,5.8
HR7065,7065,18.824257,-45.8101,5.8
HR7630,7630,20.013424,-45.112918,5.8
HR3007,3007,7.736027,-36.062505,5.8
HR2160,2160,6.090882,-35.513647,5.8
HR3864,3864,9.68393,-57.259542,5.8
HR5532,5532,14.832888,28.615832,5.8
HR6074,6074,16.279107,29.150261,5.8
HR3264,3264,8.339158,20.747721,5.8
p Eridani,487,1.663003,-56.19462,5.8
HR2691,2691,7.118633,-40.893268,5.8
HR766,766,2.609742,7.730026,5.81
HR5167,5167,13.760249,-26.116009,5.81
HR2769,2769,7.275515,-38.318928,5.81
HR7697,7697,20.103823,53.165688,5.81
HR6838,6838,18.286563,-17.373886,5.81
HR7742,7742,20.224331,60.640569,5.81
HR5128,5128,13.645021,-29.560867,5.81
HR8876,8876,23.331225,42.078044,5.81
HR4292,4292,10.999831,-43.80711,5.81
HR2515,2515,6.764922,-52.409691,5.81
HR341,341,1.17207,25.457763,5.81
HR5036,5036,13.371191,-52.182956,5.81
HR8163,8163,21.35134,7.354503,5.81
HR6917,6917,18.432996,29.82893,5.81
HR1947,1947,5.645424,-40.707306,5.81
HR1092,1092,3.514359,-66.489714,5.81
HR8793,8793,23.120774,-50.686681,5.81
HR1187,1187,3.809918,-20.902977,5.81
HR929,929,3.048849,-46.975036,5.81
HR1384,1384,4.384909,-24.892157,5.81
HR8962,8962,23.625567,44.428994,5.81
HR1683,1683,5.30368,73.268071,5.81
Dziban B,6637,17.699461,72.156911,5.81
HR7349,7349,19.372651,-0.252345,5.81
HR2117,2117,5.977097,-44.034562,5.81
HR9074,9074,23.991472,33.723878,5.81
HR4039,4039,10.287378,23.10622,5.81
HR687,687,2.380644,41.396297,5.81
HR688,688,2.331739,-55.944796,5.81
HR5922,5922,15.871269,55.826713,5.81
HR5022,5022,13.307701,34.098304,5.81
HR1559,1559,4.857837,-34.906286,5.82
HR8601,8601,22.609846,-31.663789,5.82
HR8712,8712,22.901935,40.376907,5.82
HR5008,5008,13.2872,-43.979479,5.82
HR8678,8678,22.803067,37.416688,5.82
HR5963,5963,16.014204,4.427363,5.82
HR5640,5640,15.143212,25.108635,5.82
HR3356,3356,8.485436,-44.160413,5.82
HR1051,1051,3.510262,48.103596,5.82
HR2369,2369,6.451147,-58.002116,5.82
HR5750,5750,15.511223,-16.609464,5.82
HR6684,6684,17.938445,0.670355,5.82
HR7007,7007,18.666774,-7.790799,5.82
HR889,889,2.968258,-23.606012,5.82
HR7406,7406,19.482523,24.768723,5.82
HR2372,2372,6.540885,32.454898,5.82
HR7035,7035,18.747112,-25.010914,5.82
HR4398,4398,11.385596,-56.779355,5.82
HR2170,2170,6.117686,-34.312021,5.82
HR1158,1158,3.826836,63.296967,5.82
HR7048,7048,18.757879,5.500128,5.82
HR1099,1099,3.613136,0.587758,5.82
HR427,427,1.520444,70.264604,5.82
HR5767,5767,15.567143,-40.066432,5.82
HR6472,6472,17.411675,-21.441479,5.82
HR2388,2388,6.520304,-35.25884,5.82
HR5239,5239,13.938837,-46.592948,5.82
HR4655,4655,12.249884,-20.84422,5.82
HR3058,3058,7.82024,-46.857717,5.82
HR4726,4726,12.41756,56.777828,5.82
HR5073,5073,13.435566,72.391476,5.82
HR7094,7094,18.849586,-9.774096,5.82
HR7780,7780,20.339279,17.792928,5.82
HR5810,5810,15.637855,-21.016327,5.82
HR7214,7214,19.058959,1.818768,5.82
HR8935,8935,23.555432,-77.385327,5.82
HR4421,4421,11.484621,61.778368,5.83
HR4566,4566,11.932892,56.59856,5.83
HR8578,8578,22.445122,78.785853,5.83
HR8404,8404,22.055287,11.386552,5.83
HR8100,8100,21.203806,-40.269362,5.83
HR828,828,2.808913,18.28379,5.83
HR530,530,1.835714,22.275338,5.83
HR8025,8025,20.940407,50.728598,5.83
HR2218,2218,6.231732,-3.741374,5.83
HR2901,2901,7.571081,3.371725,5.83
HR6781,6781,18.130434,26.10128,5.83
HR3932,3932,9.943192,-33.418496,5.83
HR5467,5467,14.63756,54.023339,5.83
HR3227,3227,8.186332,-48.461994,5.83
HR5223,5223,13.899234,-47.128164,5.83
HR6509,6509,17.445623,48.260065,5.83
HR2185,2185,6.192307,24.420253,5.83
HR2224,2224,6.243529,-4.568457,5.83
HR3708,3708,9.311766,-51.560651,5.83
HR7767,7767,20.301941,40.732082,5.83
HR6111,6111,16.403008,6.948207,5.83
HR177,177,0.700953,66.147592,5.83
HR6174,6174,16.640637,-43.398426,5.83
HR6183,6183,16.603113,46.613333,5.83
HR7543,7543,19.79105,38.407614,5.83
HR4867,4867,12.810944,60.319822,5.83
HR6429,6429,17.524298,-80.859134,5.83
HR1902,1902,5.619123,26.924473,5.83
HR8065,8065,21.035834,56.669614,5.83
HR297,297,1.072084,61.580184,5.83
HR3687,3687,9.285478,-14.574069,5.83
HR3160,3160,8.051156,-32.463548,5.83
HR8141,8141,21.303076,-4.519478,5.83
HR5401,5401,14.453392,-46.134254,5.83
HR5591,5591,15.035119,-28.060611,5.83
HR2811,2811,7.373719,-5.982829,5.83
HR8814,8814,23.165955,-42.861292,5.83
HR4976,4976,13.238153,-78.447454,5.84
HR5658,5658,15.231476,-26.193569,5.84
HR8375,8375,21.925276,65.320809,5.84
HR5408,5408,14.521224,-67.717197,5.84
HR7154,7154,18.913095,48.859401,5.84
HR6648,6648,17.872156,-34.416842,5.84
HR4996,4996,13.245361,-48.957022,5.84
HR6755,6755,18.102055,-8.323956,5.84
HR8618,8618,22.647942,19.522263,5.84
HR632,632,2.152584,-43.516596,5.84
HR4032,4032,10.278268,25.370705,5.84
HR6266,6266,16.907484,-42.478891,5.84
HR8223,8223,21.483271,22.179436,5.84
HR4168,4168,10.65213,37.91,5.84
HR1528,1528,4.821965,32.588191,5.84
HR2900,2900,7.552716,-24.710731,5.84
HR7344,7344,19.364137,-18.308388,5.84
HR29,29,0.171908,-5.248588,5.84
HR7397,7397,19.472444,2.93003,5.84
HR564,564,1.962151,27.804381,5.84
HR738,738,2.547952,34.54241,5.84
HR1716,1716,4.980829,-82.470512,5.84
HR777,777,2.638515,-30.194062,5.84
HR31,31,0.178565,-12.579897,5.84
HR6986,6986,18.653968,-47.909767,5.84
HR8666,8666,22.769497,44.546054,5.84
HR7391,7391,19.441302,19.891493,5.84
HR5934,5934,15.96124,-20.98308,5.84
HR4818,4818,12.689723,-46.145581,5.84
HR1107,1107,4.166752,86.626139,5.84
HR2725,2725,7.244993,24.884984,5.84
HR6523,6523,17.552052,-41.173066,5.84
HR4472,4472,11.606215,-61.052433,5.84
HR912,912,3.032255,-9.961407,5.84
HR2716,2716,7.19489,-20.883063,5.84
HR4917,4917,12.938221,54.099489,5.84
HR7715,7715,20.207186,-12.617497,5.84
HR5835,5835,15.642833,50.423283,5.84
HR1660,1660,5.132066,21.704821,5.84
HR5352,5352,14.291237,15.26338,5.84
HR6192,6192,16.695961,-33.145759,5.84
HR998,998,3.290722,-47.751664,5.84
HR400,400,1.391933,-30.945617,5.84
HR8602,8602,22.616346,-40.591034,5.85
HR6998,6998,18.648168,-21.051871,5.85
HR8751,8751,23.011917,3.011805,5.85
HR9037,9037,23.874998,-14.251217,5.85
HR8833,8833,23.224029,11.065001,5.85
HR4233,4233,10.828747,-9.852695,5.85
HR4239,4239,10.823457,-59.323793,5.85
HR787,787,2.716528,53.526105,5.85
HR3677,3677,9.249213,-37.602396,5.85
HR1471,1471,4.637731,20.684722,5.85
HR1363,1363,4.345232,-7.592493,5.85
HR5828,5828,15.625562,54.508733,5.85
HR5162,5162,13.691625,64.822411,5.85
HR2568,2568,6.942238,46.273998,5.85
HR3672,3672,9.235615,-44.145822,5.85
HR3599,3599,9.045783,7.298267,5.85
HR5887,5887,15.793867,55.376627,5.85
HR4548,4548,11.861559,-30.834809,5.85
HR7293,7293,19.201416,49.855755,5.85
HR5549,5549,14.910532,-33.300575,5.85
HR3926,3926,9.940549,8.933157,5.85
HR5625,5625,15.144223,-42.867921,5.85
HR7382,7382,19.399027,43.388171,5.85
HR1232,1232,3.981221,-5.469947,5.85
HR2706,2706,7.207327,24.128594,5.85
HR4650,4650,12.223872,10.262341,5.85
HR3721,3721,9.291005,-74.734591,5.86
HR3993,3993,10.186884,37.4019,5.86
HR1108,1108,3.641459,-7.391863,5.86
HR2331,2331,6.51309,58.162633,5.86
HR6003,6003,16.145478,-23.685416,5.86
HR1493,1493,4.722665,49.973789,5.86
HR6731,6731,18.187714,-75.89151,5.86
HR2789,2789,7.301181,-43.986786,5.86
HR7801,7801,20.424119,-28.663269,5.86
HR5853,5853,15.733839,2.515173,5.86
HR8952,8952,23.583065,71.642043,5.86
HR1625,1625,5.045943,-4.210121,5.86
HR7514,7514,19.729192,41.773108,5.86
HR3250,3250,8.239965,-45.834522,5.86
HR4289,4289,11.003248,-14.083368,5.86
HR6751,6751,18.209482,-73.672417,5.86
HR7257,7257,19.166015,-41.892256,5.86
HR2866,2866,7.490455,-7.551168,5.86
HR5534,5534,14.837723,23.911844,5.86
HR6269,6269,16.89034,-20.415555,5.86
HR212,212,0.802487,72.674482,5.86
HR7961,7961,20.821559,-25.78124,5.86
HR3087,3087,7.925398,8.86284,5.86
HR651,651,2.21694,-21.000137,5.86
HR7748,7748,20.300388,-21.80996,5.86
HR5871,5871,15.83264,-48.912408,5.86
HR2214,2214,6.241273,17.906353,5.86
HR5426,5426,14.559004,-54.998628,5.86
HR5427,5427,14.558325,-52.679522,5.86
HR5355,5355,14.310627,-18.715968,5.86
HR842,842,2.861594,46.841939,5.86
HR1366,1366,4.357511,-0.09817,5.86
HR2635,2635,7.04258,16.674447,5.86
HR6015,6015,16.188256,-41.119803,5.86
HR4793,4793,12.585602,21.881384,5.86
HR3918,3918,9.973019,72.879509,5.86
HR1870,1870,5.526666,-45.925317,5.86
HR3790,3790,9.52584,-35.71475,5.86
HR4810,4810,12.650962,-30.422387,5.86
HR8703,8703,22.883963,16.841194,5.86
HR62,62,0.285845,47.947405,5.86
HR6242,6242,16.788818,42.238918,5.86
HR1827,1827,5.451478,-40.94351,5.86
HR6438,6438,17.382007,-58.010327,5.86
HR3772,3772,9.506246,-15.577352,5.86
HR9024,9024,23.828044,36.425281,5.86
HR6706,6706,17.993545,-4.821126,5.86
HR522,522,1.803038,16.955551,5.86
HR6786,6786,18.184876,-41.359113,5.86
HR3513,3513,8.833953,-29.462997,5.86
HR7756,7756,20.266837,45.579525,5.87
HR5391,5391,14.451973,-65.821646,5.87
HR2324,2324,6.444329,-1.507336,5.87
HR365,365,1.269972,71.743842,5.87
HR8482,8482,22.227415,28.608017,5.87
HR6943,6943,18.493253,23.866202,5.87
HR2026,2026,5.831528,-22.971872,5.87
HR2753,2753,7.300616,40.883392,5.87
HR608,608,2.049602,-15.305932,5.87
HR9094,9094,0.043357,66.098966,5.87
HR4850,4850,12.779508,-33.315483,5.87
HR1920,1920,5.633644,7.54142,5.87
HR4225,4225,10.803921,-31.68785,5.87
HR5356,5356,14.316922,-25.815426,5.87
HR4875,4875,12.836321,37.516937,5.87
HR2802,2802,7.351204,-25.891643,5.87
HR3022,3022,7.769596,-37.93367,5.87
HR2402,2402,6.627332,56.857531,5.87
HR3764,3764,9.512006,33.655711,5.87
HR1402,1402,4.457991,11.2123,5.87
HR7976,7976,20.844938,-12.544906,5.87
HR6597,6597,17.745002,-42.729302,5.87
HR6368,6368,17.221673,-67.196591,5.87
HR2519,2519,6.83051,16.202888,5.87
HR8160,8160,21.351199,-4.560125,5.87
HR2070,2070,5.925048,-4.616546,5.87
HR3124,3124,8.01552,25.392836,5.87
HR7807,7807,20.395658,37.476449,5.87
HR5217,5217,13.895306,-53.373323,5.87
HR7637,7637,19.996485,-9.958238,5.87
HR6606,6606,17.619125,72.455794,5.87
HR3156,3156,8.013875,-54.151275,5.87
HR385,385,1.330082,-0.509029,5.87
HR4411,4411,11.425862,-37.747575,5.87
HR5912,5912,15.910981,-25.243741,5.87
HR2884,2884,7.499925,-52.651157,5.87
HR5582,5582,14.98155,-11.144014,5.88
HR8623,8623,22.672866,-30.658871,5.88
HR3793,3793,9.50651,-58.361839,5.88
HR1691,1691,5.195931,1.037028,5.88
HR7275,7275,19.140507,52.425731,5.88
HR2242,2242,6.252334,-20.272186,5.88
HR71,71,0.310625,31.517227,5.88
HR4859,4859,12.788594,62.781155,5.88
HR4284,4284,10.991925,-16.353701,5.88
HR2479,2479,6.727402,3.932528,5.88
HR3360,3360,8.54861,38.016368,5.88
